runname=input_Earth1.6_cmf0.05 
layers_found=[silicate,iron] 
phases_found=[pd,pv,ppv,liquid] 
ir_comp_layer=[0,9267] 
ir_phase_layer=[0,914,4228] 
glob_variab=[[128000000000.0, 4.2, 0.99, 2.1, 2e-05, 3, 3516.34, 1.3504217144418177e-05, 0.7520431961981274, 212401581231.49298, 217233404583.54584, 1, 1, 0, 1265.0],[169650000000.0, 4, 1, 1.4, 2e-05, 3, 3868.6235, 6.752579005160238e-06, 0.6024742873203428, 564306625972.1136, 570449915902.4921, 1, 1, 0, 1265.0],[324500000000.0, 3.3, 1.48, 1.4, 2e-05, 2.1, 4260.0, 5.347798558293684e-06, 0.7997042474303777, 1074018368626.9144, 1088191890205.4612, 1, 1, 0, 1265.0],[145520000000.0, 4.125, 2.1664000000000003, 0.644, 4e-05, 3, 6129.200000000001, 3.818607950623138e-06, 1.3084146286619651, 1482398616322.5234, 1527328601301.2651, 7.4366550894550985, 2070246.6287796963, 1, 840.0]] 
i_g_change=11453 
i,r,rho,m,g,P,T,alpha,gamma,T_melt_Fe,Kt,Ks 
10292,1456537.776204,12934.825989,1.702679e+23,5.356495,3.171724e+11,5782.885858,4.255882e-06,1.339223,5404.274246,1.407601e+12,1.362687e+12 
10293,1455939.035860,12935.207120,1.700615e+23,5.354403,3.172138e+11,5783.114054,4.255506e-06,1.339197,5404.589259,1.407696e+12,1.362782e+12 
10294,1455340.295516,12935.588098,1.698553e+23,5.352312,3.172553e+11,5783.342158,4.255130e-06,1.339172,5404.904122,1.407790e+12,1.362876e+12 
10295,1454741.555172,12935.968925,1.696492e+23,5.350220,3.172967e+11,5783.570168,4.254754e-06,1.339147,5405.218833,1.407884e+12,1.362970e+12 
10296,1454142.814828,12936.349600,1.694433e+23,5.348128,3.173382e+11,5783.798086,4.254379e-06,1.339121,5405.533395,1.407979e+12,1.363064e+12 
10297,1453544.074484,12936.730124,1.692376e+23,5.346036,3.173796e+11,5784.025910,4.254003e-06,1.339096,5405.847806,1.408073e+12,1.363159e+12 
10298,1452945.334140,12937.110495,1.690320e+23,5.343944,3.174210e+11,5784.253642,4.253628e-06,1.339071,5406.162067,1.408167e+12,1.363253e+12 
10299,1452346.593796,12937.490714,1.688266e+23,5.341852,3.174624e+11,5784.481280,4.253253e-06,1.339045,5406.476177,1.408261e+12,1.363347e+12 
10300,1451747.853452,12937.870781,1.686214e+23,5.339759,3.175038e+11,5784.708826,4.252878e-06,1.339020,5406.790138,1.408356e+12,1.363441e+12 
10301,1451149.113108,12938.250696,1.684163e+23,5.337667,3.175451e+11,5784.936278,4.252504e-06,1.338995,5407.103948,1.408450e+12,1.363535e+12 
10302,1450550.372764,12938.630459,1.682114e+23,5.335575,3.175865e+11,5785.163637,4.252129e-06,1.338969,5407.417608,1.408544e+12,1.363629e+12 
10303,1449951.632420,12939.010071,1.680066e+23,5.333482,3.176278e+11,5785.390904,4.251755e-06,1.338944,5407.731117,1.408638e+12,1.363723e+12 
10304,1449352.892076,12939.389530,1.678021e+23,5.331389,3.176691e+11,5785.618077,4.251381e-06,1.338919,5408.044477,1.408732e+12,1.363817e+12 
10305,1448754.151732,12939.768837,1.675976e+23,5.329297,3.177104e+11,5785.845157,4.251007e-06,1.338893,5408.357687,1.408826e+12,1.363911e+12 
10306,1448155.411388,12940.147993,1.673934e+23,5.327204,3.177517e+11,5786.072145,4.250633e-06,1.338868,5408.670746,1.408920e+12,1.364005e+12 
10307,1447556.671044,12940.526996,1.671893e+23,5.325111,3.177929e+11,5786.299039,4.250260e-06,1.338843,5408.983655,1.409014e+12,1.364099e+12 
10308,1446957.930700,12940.905847,1.669853e+23,5.323018,3.178342e+11,5786.525840,4.249887e-06,1.338818,5409.296415,1.409107e+12,1.364192e+12 
10309,1446359.190356,12941.284547,1.667815e+23,5.320924,3.178754e+11,5786.752548,4.249513e-06,1.338792,5409.609024,1.409201e+12,1.364286e+12 
10310,1445760.450012,12941.663094,1.665779e+23,5.318831,3.179166e+11,5786.979163,4.249141e-06,1.338767,5409.921484,1.409295e+12,1.364380e+12 
10311,1445161.709668,12942.041489,1.663745e+23,5.316738,3.179579e+11,5787.205686,4.248768e-06,1.338742,5410.233794,1.409389e+12,1.364474e+12 
10312,1444562.969324,12942.419733,1.661712e+23,5.314644,3.179990e+11,5787.432115,4.248395e-06,1.338717,5410.545954,1.409483e+12,1.364567e+12 
10313,1443964.228980,12942.797824,1.659681e+23,5.312551,3.180402e+11,5787.658451,4.248023e-06,1.338692,5410.857964,1.409576e+12,1.364661e+12 
10314,1443365.488637,12943.175763,1.657651e+23,5.310457,3.180814e+11,5787.884694,4.247651e-06,1.338666,5411.169824,1.409670e+12,1.364754e+12 
10315,1442766.748293,12943.553550,1.655623e+23,5.308363,3.181225e+11,5788.110844,4.247279e-06,1.338641,5411.481534,1.409763e+12,1.364848e+12 
10316,1442168.007949,12943.931186,1.653597e+23,5.306269,3.181637e+11,5788.336901,4.246907e-06,1.338616,5411.793095,1.409857e+12,1.364942e+12 
10317,1441569.267605,12944.308669,1.651572e+23,5.304175,3.182048e+11,5788.562865,4.246536e-06,1.338591,5412.104506,1.409951e+12,1.365035e+12 
10318,1440970.527261,12944.686000,1.649549e+23,5.302081,3.182459e+11,5788.788736,4.246164e-06,1.338566,5412.415768,1.410044e+12,1.365128e+12 
10319,1440371.786917,12945.063179,1.647527e+23,5.299987,3.182870e+11,5789.014515,4.245793e-06,1.338541,5412.726880,1.410138e+12,1.365222e+12 
10320,1439773.046573,12945.440207,1.645507e+23,5.297893,3.183280e+11,5789.240200,4.245422e-06,1.338516,5413.037842,1.410231e+12,1.365315e+12 
10321,1439174.306229,12945.817082,1.643489e+23,5.295799,3.183691e+11,5789.465792,4.245052e-06,1.338491,5413.348655,1.410324e+12,1.365409e+12 
10322,1438575.565885,12946.193805,1.641473e+23,5.293704,3.184101e+11,5789.691291,4.244681e-06,1.338465,5413.659318,1.410418e+12,1.365502e+12 
10323,1437976.825541,12946.570376,1.639458e+23,5.291610,3.184512e+11,5789.916697,4.244311e-06,1.338440,5413.969831,1.410511e+12,1.365595e+12 
10324,1437378.085197,12946.946795,1.637444e+23,5.289515,3.184922e+11,5790.142010,4.243940e-06,1.338415,5414.280196,1.410604e+12,1.365688e+12 
10325,1436779.344853,12947.323062,1.635432e+23,5.287420,3.185332e+11,5790.367230,4.243570e-06,1.338390,5414.590410,1.410698e+12,1.365782e+12 
10326,1436180.604509,12947.699177,1.633422e+23,5.285325,3.185741e+11,5790.592357,4.243201e-06,1.338365,5414.900476,1.410791e+12,1.365875e+12 
10327,1435581.864165,12948.075140,1.631414e+23,5.283230,3.186151e+11,5790.817391,4.242831e-06,1.338340,5415.210392,1.410884e+12,1.365968e+12 
10328,1434983.123821,12948.450951,1.629407e+23,5.281135,3.186561e+11,5791.042332,4.242462e-06,1.338315,5415.520159,1.410977e+12,1.366061e+12 
10329,1434384.383477,12948.826609,1.627401e+23,5.279040,3.186970e+11,5791.267180,4.242092e-06,1.338290,5415.829776,1.411070e+12,1.366154e+12 
10330,1433785.643133,12949.202116,1.625398e+23,5.276945,3.187379e+11,5791.491935,4.241723e-06,1.338265,5416.139244,1.411163e+12,1.366247e+12 
10331,1433186.902789,12949.577471,1.623395e+23,5.274850,3.187788e+11,5791.716596,4.241355e-06,1.338240,5416.448563,1.411257e+12,1.366340e+12 
10332,1432588.162445,12949.952673,1.621395e+23,5.272754,3.188197e+11,5791.941165,4.240986e-06,1.338215,5416.757733,1.411350e+12,1.366433e+12 
10333,1431989.422101,12950.327724,1.619396e+23,5.270659,3.188606e+11,5792.165641,4.240617e-06,1.338190,5417.066754,1.411443e+12,1.366526e+12 
10334,1431390.681757,12950.702622,1.617399e+23,5.268563,3.189015e+11,5792.390024,4.240249e-06,1.338165,5417.375625,1.411535e+12,1.366619e+12 
10335,1430791.941413,12951.077369,1.615403e+23,5.266467,3.189423e+11,5792.614314,4.239881e-06,1.338140,5417.684347,1.411628e+12,1.366712e+12 
10336,1430193.201069,12951.451963,1.613409e+23,5.264371,3.189831e+11,5792.838511,4.239513e-06,1.338116,5417.992921,1.411721e+12,1.366805e+12 
10337,1429594.460725,12951.826405,1.611417e+23,5.262276,3.190239e+11,5793.062615,4.239146e-06,1.338091,5418.301345,1.411814e+12,1.366897e+12 
10338,1428995.720381,12952.200695,1.609426e+23,5.260179,3.190647e+11,5793.286626,4.238778e-06,1.338066,5418.609620,1.411907e+12,1.366990e+12 
10339,1428396.980037,12952.574833,1.607437e+23,5.258083,3.191055e+11,5793.510544,4.238411e-06,1.338041,5418.917746,1.412000e+12,1.367083e+12 
10340,1427798.239693,12952.948819,1.605449e+23,5.255987,3.191463e+11,5793.734369,4.238044e-06,1.338016,5419.225724,1.412092e+12,1.367176e+12 
10341,1427199.499349,12953.322653,1.603463e+23,5.253891,3.191871e+11,5793.958101,4.237677e-06,1.337991,5419.533552,1.412185e+12,1.367268e+12 
10342,1426600.759005,12953.696335,1.601479e+23,5.251794,3.192278e+11,5794.181740,4.237310e-06,1.337966,5419.841232,1.412278e+12,1.367361e+12 
10343,1426002.018661,12954.069865,1.599496e+23,5.249698,3.192685e+11,5794.405286,4.236943e-06,1.337941,5420.148763,1.412370e+12,1.367453e+12 
10344,1425403.278317,12954.443242,1.597515e+23,5.247601,3.193092e+11,5794.628739,4.236577e-06,1.337917,5420.456145,1.412463e+12,1.367546e+12 
10345,1424804.537973,12954.816468,1.595535e+23,5.245505,3.193499e+11,5794.852098,4.236211e-06,1.337892,5420.763378,1.412556e+12,1.367638e+12 
10346,1424205.797629,12955.189541,1.593557e+23,5.243408,3.193906e+11,5795.075365,4.235845e-06,1.337867,5421.070462,1.412648e+12,1.367731e+12 
10347,1423607.057285,12955.562463,1.591581e+23,5.241311,3.194313e+11,5795.298539,4.235479e-06,1.337842,5421.377398,1.412741e+12,1.367823e+12 
10348,1423008.316941,12955.935232,1.589606e+23,5.239214,3.194719e+11,5795.521620,4.235114e-06,1.337817,5421.684185,1.412833e+12,1.367916e+12 
10349,1422409.576597,12956.307849,1.587633e+23,5.237117,3.195126e+11,5795.744608,4.234748e-06,1.337793,5421.990823,1.412925e+12,1.368008e+12 
10350,1421810.836253,12956.680314,1.585662e+23,5.235020,3.195532e+11,5795.967503,4.234383e-06,1.337768,5422.297313,1.413018e+12,1.368100e+12 
10351,1421212.095909,12957.052627,1.583692e+23,5.232922,3.195938e+11,5796.190305,4.234018e-06,1.337743,5422.603654,1.413110e+12,1.368193e+12 
10352,1420613.355565,12957.424787,1.581723e+23,5.230825,3.196344e+11,5796.413014,4.233653e-06,1.337718,5422.909847,1.413202e+12,1.368285e+12 
10353,1420014.615221,12957.796796,1.579757e+23,5.228727,3.196749e+11,5796.635630,4.233289e-06,1.337694,5423.215891,1.413295e+12,1.368377e+12 
10354,1419415.874877,12958.168652,1.577792e+23,5.226630,3.197155e+11,5796.858153,4.232924e-06,1.337669,5423.521787,1.413387e+12,1.368469e+12 
10355,1418817.134533,12958.540356,1.575828e+23,5.224532,3.197560e+11,5797.080583,4.232560e-06,1.337644,5423.827534,1.413479e+12,1.368561e+12 
10356,1418218.394190,12958.911909,1.573866e+23,5.222434,3.197966e+11,5797.302920,4.232196e-06,1.337619,5424.133133,1.413571e+12,1.368654e+12 
10357,1417619.653846,12959.283309,1.571906e+23,5.220336,3.198371e+11,5797.525164,4.231832e-06,1.337595,5424.438583,1.413663e+12,1.368746e+12 
10358,1417020.913502,12959.654557,1.569947e+23,5.218239,3.198776e+11,5797.747315,4.231468e-06,1.337570,5424.743885,1.413756e+12,1.368838e+12 
10359,1416422.173158,12960.025652,1.567990e+23,5.216140,3.199181e+11,5797.969373,4.231105e-06,1.337545,5425.049039,1.413848e+12,1.368930e+12 
10360,1415823.432814,12960.396596,1.566035e+23,5.214042,3.199585e+11,5798.191338,4.230742e-06,1.337521,5425.354044,1.413940e+12,1.369022e+12 
10361,1415224.692470,12960.767387,1.564081e+23,5.211944,3.199990e+11,5798.413210,4.230378e-06,1.337496,5425.658902,1.414032e+12,1.369114e+12 
10362,1414625.952126,12961.138027,1.562128e+23,5.209846,3.200394e+11,5798.634989,4.230016e-06,1.337471,5425.963611,1.414124e+12,1.369206e+12 
10363,1414027.211782,12961.508514,1.560178e+23,5.207747,3.200798e+11,5798.856675,4.229653e-06,1.337447,5426.268171,1.414215e+12,1.369297e+12 
10364,1413428.471438,12961.878849,1.558228e+23,5.205649,3.201203e+11,5799.078268,4.229290e-06,1.337422,5426.572584,1.414307e+12,1.369389e+12 
10365,1412829.731094,12962.249032,1.556281e+23,5.203550,3.201606e+11,5799.299768,4.228928e-06,1.337398,5426.876848,1.414399e+12,1.369481e+12 
10366,1412230.990750,12962.619062,1.554335e+23,5.201451,3.202010e+11,5799.521175,4.228566e-06,1.337373,5427.180965,1.414491e+12,1.369573e+12 
10367,1411632.250406,12962.988941,1.552391e+23,5.199353,3.202414e+11,5799.742489,4.228204e-06,1.337348,5427.484933,1.414583e+12,1.369664e+12 
10368,1411033.510062,12963.358667,1.550448e+23,5.197254,3.202817e+11,5799.963711,4.227842e-06,1.337324,5427.788753,1.414675e+12,1.369756e+12 
10369,1410434.769718,12963.728241,1.548507e+23,5.195155,3.203221e+11,5800.184839,4.227481e-06,1.337299,5428.092425,1.414766e+12,1.369848e+12 
10370,1409836.029374,12964.097663,1.546567e+23,5.193055,3.203624e+11,5800.405874,4.227119e-06,1.337275,5428.395950,1.414858e+12,1.369939e+12 
10371,1409237.289030,12964.466933,1.544629e+23,5.190956,3.204027e+11,5800.626816,4.226758e-06,1.337250,5428.699326,1.414950e+12,1.370031e+12 
10372,1408638.548686,12964.836050,1.542693e+23,5.188857,3.204430e+11,5800.847665,4.226397e-06,1.337226,5429.002554,1.415041e+12,1.370123e+12 
10373,1408039.808342,12965.205016,1.540758e+23,5.186758,3.204832e+11,5801.068421,4.226036e-06,1.337201,5429.305635,1.415133e+12,1.370214e+12 
10374,1407441.067998,12965.573829,1.538825e+23,5.184658,3.205235e+11,5801.289085,4.225675e-06,1.337177,5429.608568,1.415224e+12,1.370306e+12 
10375,1406842.327654,12965.942490,1.536893e+23,5.182558,3.205637e+11,5801.509655,4.225315e-06,1.337152,5429.911353,1.415316e+12,1.370397e+12 
10376,1406243.587310,12966.310999,1.534963e+23,5.180459,3.206040e+11,5801.730132,4.224955e-06,1.337128,5430.213990,1.415407e+12,1.370488e+12 
10377,1405644.846966,12966.679356,1.533035e+23,5.178359,3.206442e+11,5801.950516,4.224595e-06,1.337103,5430.516479,1.415499e+12,1.370580e+12 
10378,1405046.106622,12967.047560,1.531108e+23,5.176259,3.206844e+11,5802.170808,4.224235e-06,1.337079,5430.818821,1.415590e+12,1.370671e+12 
10379,1404447.366278,12967.415612,1.529182e+23,5.174159,3.207245e+11,5802.391006,4.223875e-06,1.337054,5431.121014,1.415681e+12,1.370762e+12 
10380,1403848.625934,12967.783512,1.527259e+23,5.172059,3.207647e+11,5802.611111,4.223516e-06,1.337030,5431.423061,1.415773e+12,1.370854e+12 
10381,1403249.885590,12968.151260,1.525337e+23,5.169959,3.208049e+11,5802.831124,4.223156e-06,1.337006,5431.724959,1.415864e+12,1.370945e+12 
10382,1402651.145246,12968.518856,1.523416e+23,5.167859,3.208450e+11,5803.051043,4.222797e-06,1.336981,5432.026710,1.415955e+12,1.371036e+12 
10383,1402052.404902,12968.886299,1.521497e+23,5.165758,3.208851e+11,5803.270870,4.222438e-06,1.336957,5432.328314,1.416046e+12,1.371127e+12 
10384,1401453.664558,12969.253590,1.519580e+23,5.163658,3.209252e+11,5803.490603,4.222080e-06,1.336932,5432.629770,1.416138e+12,1.371218e+12 
10385,1400854.924214,12969.620729,1.517664e+23,5.161557,3.209653e+11,5803.710243,4.221721e-06,1.336908,5432.931078,1.416229e+12,1.371309e+12 
10386,1400256.183870,12969.987716,1.515750e+23,5.159457,3.210054e+11,5803.929791,4.221363e-06,1.336884,5433.232239,1.416320e+12,1.371400e+12 
10387,1399657.443526,12970.354551,1.513837e+23,5.157356,3.210454e+11,5804.149245,4.221005e-06,1.336859,5433.533253,1.416411e+12,1.371491e+12 
10388,1399058.703182,12970.721233,1.511926e+23,5.155255,3.210855e+11,5804.368607,4.220647e-06,1.336835,5433.834119,1.416502e+12,1.371582e+12 
10389,1398459.962838,12971.087763,1.510017e+23,5.153154,3.211255e+11,5804.587876,4.220289e-06,1.336811,5434.134837,1.416593e+12,1.371673e+12 
10390,1397861.222494,12971.454141,1.508109e+23,5.151053,3.211655e+11,5804.807051,4.219931e-06,1.336786,5434.435409,1.416684e+12,1.371764e+12 
10391,1397262.482150,12971.820367,1.506203e+23,5.148952,3.212055e+11,5805.026134,4.219574e-06,1.336762,5434.735833,1.416775e+12,1.371855e+12 
10392,1396663.741806,12972.186440,1.504298e+23,5.146851,3.212455e+11,5805.245123,4.219217e-06,1.336738,5435.036110,1.416866e+12,1.371946e+12 
10393,1396065.001462,12972.552361,1.502395e+23,5.144750,3.212855e+11,5805.464020,4.218860e-06,1.336713,5435.336239,1.416956e+12,1.372037e+12 
10394,1395466.261118,12972.918130,1.500493e+23,5.142648,3.213254e+11,5805.682824,4.218503e-06,1.336689,5435.636221,1.417047e+12,1.372128e+12 
10395,1394867.520774,12973.283747,1.498593e+23,5.140547,3.213654e+11,5805.901535,4.218146e-06,1.336665,5435.936057,1.417138e+12,1.372218e+12 
10396,1394268.780430,12973.649211,1.496695e+23,5.138445,3.214053e+11,5806.120152,4.217790e-06,1.336641,5436.235745,1.417229e+12,1.372309e+12 
10397,1393670.040086,12974.014523,1.494798e+23,5.136344,3.214452e+11,5806.338677,4.217433e-06,1.336616,5436.535285,1.417319e+12,1.372400e+12 
10398,1393071.299743,12974.379683,1.492903e+23,5.134242,3.214851e+11,5806.557109,4.217077e-06,1.336592,5436.834679,1.417410e+12,1.372490e+12 
10399,1392472.559399,12974.744691,1.491009e+23,5.132140,3.215250e+11,5806.775448,4.216721e-06,1.336568,5437.133926,1.417501e+12,1.372581e+12 
10400,1391873.819055,12975.109546,1.489117e+23,5.130038,3.215648e+11,5806.993694,4.216366e-06,1.336544,5437.433025,1.417591e+12,1.372671e+12 
10401,1391275.078711,12975.474249,1.487227e+23,5.127936,3.216047e+11,5807.211847,4.216010e-06,1.336520,5437.731978,1.417682e+12,1.372762e+12 
10402,1390676.338367,12975.838800,1.485338e+23,5.125834,3.216445e+11,5807.429907,4.215655e-06,1.336495,5438.030784,1.417773e+12,1.372852e+12 
10403,1390077.598023,12976.203199,1.483451e+23,5.123732,3.216843e+11,5807.647874,4.215300e-06,1.336471,5438.329442,1.417863e+12,1.372943e+12 
10404,1389478.857679,12976.567445,1.481565e+23,5.121629,3.217241e+11,5807.865748,4.214945e-06,1.336447,5438.627954,1.417953e+12,1.373033e+12 
10405,1388880.117335,12976.931539,1.479681e+23,5.119527,3.217639e+11,5808.083529,4.214590e-06,1.336423,5438.926319,1.418044e+12,1.373124e+12 
10406,1388281.376991,12977.295481,1.477798e+23,5.117425,3.218037e+11,5808.301217,4.214235e-06,1.336399,5439.224537,1.418134e+12,1.373214e+12 
10407,1387682.636647,12977.659270,1.475917e+23,5.115322,3.218434e+11,5808.518812,4.213881e-06,1.336375,5439.522608,1.418225e+12,1.373304e+12 
10408,1387083.896303,12978.022907,1.474037e+23,5.113219,3.218832e+11,5808.736315,4.213527e-06,1.336351,5439.820533,1.418315e+12,1.373395e+12 
10409,1386485.155959,12978.386392,1.472159e+23,5.111117,3.219229e+11,5808.953724,4.213173e-06,1.336326,5440.118310,1.418405e+12,1.373485e+12 
10410,1385886.415615,12978.749725,1.470283e+23,5.109014,3.219626e+11,5809.171040,4.212819e-06,1.336302,5440.415941,1.418495e+12,1.373575e+12 
10411,1385287.675271,12979.112905,1.468408e+23,5.106911,3.220023e+11,5809.388263,4.212465e-06,1.336278,5440.713426,1.418586e+12,1.373665e+12 
10412,1384688.934927,12979.475933,1.466535e+23,5.104808,3.220420e+11,5809.605394,4.212112e-06,1.336254,5441.010763,1.418676e+12,1.373755e+12 
10413,1384090.194583,12979.838809,1.464663e+23,5.102705,3.220816e+11,5809.822431,4.211759e-06,1.336230,5441.307954,1.418766e+12,1.373845e+12 
10414,1383491.454239,12980.201532,1.462793e+23,5.100601,3.221213e+11,5810.039376,4.211406e-06,1.336206,5441.604998,1.418856e+12,1.373935e+12 
10415,1382892.713895,12980.564103,1.460925e+23,5.098498,3.221609e+11,5810.256227,4.211053e-06,1.336182,5441.901896,1.418946e+12,1.374025e+12 
10416,1382293.973551,12980.926522,1.459058e+23,5.096395,3.222005e+11,5810.472986,4.210700e-06,1.336158,5442.198647,1.419036e+12,1.374115e+12 
10417,1381695.233207,12981.288789,1.457192e+23,5.094291,3.222401e+11,5810.689651,4.210347e-06,1.336134,5442.495252,1.419126e+12,1.374205e+12 
10418,1381096.492863,12981.650903,1.455328e+23,5.092187,3.222797e+11,5810.906224,4.209995e-06,1.336110,5442.791710,1.419216e+12,1.374295e+12 
10419,1380497.752519,12982.012865,1.453466e+23,5.090084,3.223193e+11,5811.122704,4.209643e-06,1.336086,5443.088022,1.419306e+12,1.374385e+12 
10420,1379899.012175,12982.374674,1.451605e+23,5.087980,3.223589e+11,5811.339090,4.209291e-06,1.336062,5443.384188,1.419396e+12,1.374475e+12 
10421,1379300.271831,12982.736332,1.449746e+23,5.085876,3.223984e+11,5811.555384,4.208939e-06,1.336038,5443.680206,1.419486e+12,1.374565e+12 
10422,1378701.531487,12983.097837,1.447889e+23,5.083772,3.224379e+11,5811.771585,4.208588e-06,1.336014,5443.976079,1.419576e+12,1.374655e+12 
10423,1378102.791143,12983.459189,1.446033e+23,5.081668,3.224774e+11,5811.987693,4.208236e-06,1.335990,5444.271805,1.419665e+12,1.374744e+12 
10424,1377504.050799,12983.820390,1.444178e+23,5.079564,3.225169e+11,5812.203708,4.207885e-06,1.335966,5444.567385,1.419755e+12,1.374834e+12 
10425,1376905.310455,12984.181438,1.442325e+23,5.077460,3.225564e+11,5812.419630,4.207534e-06,1.335942,5444.862819,1.419845e+12,1.374924e+12 
10426,1376306.570111,12984.542333,1.440474e+23,5.075355,3.225959e+11,5812.635459,4.207183e-06,1.335918,5445.158106,1.419935e+12,1.375013e+12 
10427,1375707.829767,12984.903076,1.438624e+23,5.073251,3.226353e+11,5812.851195,4.206833e-06,1.335894,5445.453248,1.420024e+12,1.375103e+12 
10428,1375109.089423,12985.263667,1.436776e+23,5.071146,3.226748e+11,5813.066838,4.206482e-06,1.335871,5445.748243,1.420114e+12,1.375192e+12 
10429,1374510.349079,12985.624106,1.434929e+23,5.069042,3.227142e+11,5813.282388,4.206132e-06,1.335847,5446.043092,1.420203e+12,1.375282e+12 
10430,1373911.608735,12985.984392,1.433084e+23,5.066937,3.227536e+11,5813.497845,4.205782e-06,1.335823,5446.337794,1.420293e+12,1.375371e+12 
10431,1373312.868391,12986.344526,1.431241e+23,5.064832,3.227930e+11,5813.713210,4.205432e-06,1.335799,5446.632351,1.420382e+12,1.375461e+12 
10432,1372714.128047,12986.704508,1.429399e+23,5.062727,3.228324e+11,5813.928481,4.205082e-06,1.335775,5446.926762,1.420472e+12,1.375550e+12 
10433,1372115.387703,12987.064337,1.427558e+23,5.060622,3.228717e+11,5814.143659,4.204733e-06,1.335751,5447.221026,1.420561e+12,1.375640e+12 
10434,1371516.647359,12987.424014,1.425719e+23,5.058517,3.229111e+11,5814.358745,4.204383e-06,1.335727,5447.515145,1.420651e+12,1.375729e+12 
10435,1370917.907015,12987.783538,1.423882e+23,5.056412,3.229504e+11,5814.573737,4.204034e-06,1.335704,5447.809118,1.420740e+12,1.375818e+12 
10436,1370319.166671,12988.142911,1.422046e+23,5.054307,3.229897e+11,5814.788637,4.203685e-06,1.335680,5448.102944,1.420829e+12,1.375908e+12 
10437,1369720.426327,12988.502130,1.420212e+23,5.052202,3.230290e+11,5815.003444,4.203337e-06,1.335656,5448.396625,1.420919e+12,1.375997e+12 
10438,1369121.685983,12988.861198,1.418379e+23,5.050096,3.230683e+11,5815.218157,4.202988e-06,1.335632,5448.690160,1.421008e+12,1.376086e+12 
