runname=input_Earth 
layers_found=[silicate,iron] 
phases_found=[pd,pv,ppv,liquid,solid] 
ir_comp_layer=[0,5678] 
ir_phase_layer=[0,1238,5295,10270] 
glob_variab=[[128000000000.0, 4.2, 0.99, 2.1, 2e-05, 3, 3516.34, 1.3347850228117743e-05, 0.7459369579289227, 215373834693.77478, 219528819215.5574, 1, 1, 0, 1265.0],[169650000000.0, 4, 1, 1.4, 2e-05, 3, 3868.6235, 6.639267439902973e-06, 0.5977350803215429, 573403318632.4905, 578673568035.1329, 1, 1, 0, 1265.0],[324500000000.0, 3.3, 1.48, 1.4, 2e-05, 2.1, 4260.0, 8.114115062319741e-06, 0.9714644807972537, 767621201686.7317, 781843694922.8562, 1, 1, 0, 1265.0],[145520000000.0, 4.125, 2.1664000000000003, 0.644, 4e-05, 3, 6129.200000000001, 5.071781924046409e-06, 1.3906064461387704, 1185539027717.2808, 1231726587225.441, 1, 1, 0, 840.0],[207090000000.0, 5.64, 1.6, 0.92, 4e-05, 3, 7399.7484, 7.186760549386661e-06, 0.9451304579076872, 2206278268426.024, 2290378904830.522, 10.760757003919487, 3495833.023854817, 1, 840.0]] 
i_g_change=11453 
i,r,rho,m,g,P,T,alpha,gamma,T_melt_Fe,Kt,Ks 
6522,3077147.562942,10540.834646,1.386847e+24,9.775148,1.812056e+11,4463.309880,7.864052e-06,1.527901,4068.655201,8.657564e+11,8.216901e+11 
6523,3076651.490121,10541.456931,1.386225e+24,9.773915,1.812567e+11,4463.712472,7.862659e-06,1.527843,4069.340028,8.658841e+11,8.218165e+11 
6524,3076155.417300,10542.079119,1.385603e+24,9.772680,1.813078e+11,4464.114998,7.861267e-06,1.527785,4070.024579,8.660118e+11,8.219429e+11 
6525,3075659.344479,10542.701210,1.384981e+24,9.771446,1.813589e+11,4464.517459,7.859876e-06,1.527727,4070.708854,8.661394e+11,8.220693e+11 
6526,3075163.271658,10543.323205,1.384360e+24,9.770212,1.814100e+11,4464.919855,7.858485e-06,1.527669,4071.392853,8.662671e+11,8.221957e+11 
6527,3074667.198837,10543.945102,1.383738e+24,9.768978,1.814611e+11,4465.322185,7.857094e-06,1.527611,4072.076576,8.663947e+11,8.223221e+11 
6528,3074171.126016,10544.566903,1.383117e+24,9.767743,1.815122e+11,4465.724450,7.855704e-06,1.527553,4072.760023,8.665224e+11,8.224484e+11 
6529,3073675.053195,10545.188607,1.382496e+24,9.766508,1.815633e+11,4466.126649,7.854315e-06,1.527495,4073.443195,8.666500e+11,8.225748e+11 
6530,3073178.980374,10545.810214,1.381875e+24,9.765273,1.816144e+11,4466.528783,7.852926e-06,1.527437,4074.126092,8.667776e+11,8.227011e+11 
6531,3072682.907553,10546.431724,1.381254e+24,9.764038,1.816655e+11,4466.930852,7.851538e-06,1.527379,4074.808714,8.669052e+11,8.228274e+11 
6532,3072186.834732,10547.053137,1.380633e+24,9.762803,1.817166e+11,4467.332855,7.850150e-06,1.527321,4075.491061,8.670328e+11,8.229537e+11 
6533,3071690.761911,10547.674454,1.380013e+24,9.761568,1.817677e+11,4467.734793,7.848763e-06,1.527263,4076.173134,8.671603e+11,8.230800e+11 
6534,3071194.689090,10548.295673,1.379393e+24,9.760332,1.818187e+11,4468.136665,7.847376e-06,1.527205,4076.854932,8.672879e+11,8.232063e+11 
6535,3070698.616269,10548.916796,1.378772e+24,9.759097,1.818698e+11,4468.538472,7.845990e-06,1.527147,4077.536456,8.674154e+11,8.233326e+11 
6536,3070202.543448,10549.537822,1.378152e+24,9.757861,1.819209e+11,4468.940214,7.844605e-06,1.527089,4078.217707,8.675430e+11,8.234589e+11 
6537,3069706.470627,10550.158751,1.377533e+24,9.756625,1.819719e+11,4469.341890,7.843220e-06,1.527031,4078.898683,8.676705e+11,8.235851e+11 
6538,3069210.397806,10550.779584,1.376913e+24,9.755389,1.820230e+11,4469.743501,7.841835e-06,1.526973,4079.579386,8.677980e+11,8.237114e+11 
6539,3068714.324985,10551.400319,1.376293e+24,9.754153,1.820741e+11,4470.145046,7.840451e-06,1.526915,4080.259816,8.679255e+11,8.238376e+11 
6540,3068218.252164,10552.020958,1.375674e+24,9.752916,1.821251e+11,4470.546526,7.839068e-06,1.526858,4080.939973,8.680530e+11,8.239638e+11 
6541,3067722.179343,10552.641500,1.375055e+24,9.751680,1.821762e+11,4470.947940,7.837685e-06,1.526800,4081.619857,8.681804e+11,8.240900e+11 
6542,3067226.106522,10553.261945,1.374436e+24,9.750443,1.822272e+11,4471.349290,7.836303e-06,1.526742,4082.299469,8.683079e+11,8.242162e+11 
6543,3066730.033701,10553.882293,1.373817e+24,9.749206,1.822783e+11,4471.750573,7.834921e-06,1.526684,4082.978808,8.684353e+11,8.243424e+11 
6544,3066233.960880,10554.502545,1.373198e+24,9.747969,1.823293e+11,4472.151792,7.833540e-06,1.526626,4083.657874,8.685628e+11,8.244686e+11 
6545,3065737.888059,10555.122699,1.372580e+24,9.746732,1.823803e+11,4472.552945,7.832159e-06,1.526569,4084.336669,8.686902e+11,8.245947e+11 
6546,3065241.815238,10555.742757,1.371962e+24,9.745495,1.824314e+11,4472.954032,7.830779e-06,1.526511,4085.015192,8.688176e+11,8.247209e+11 
6547,3064745.742417,10556.362718,1.371343e+24,9.744257,1.824824e+11,4473.355055,7.829400e-06,1.526453,4085.693443,8.689450e+11,8.248470e+11 
6548,3064249.669596,10556.982583,1.370725e+24,9.743020,1.825334e+11,4473.756012,7.828021e-06,1.526395,4086.371423,8.690724e+11,8.249731e+11 
6549,3063753.596775,10557.602350,1.370108e+24,9.741782,1.825844e+11,4474.156903,7.826642e-06,1.526338,4087.049132,8.691997e+11,8.250992e+11 
6550,3063257.523954,10558.222021,1.369490e+24,9.740544,1.826355e+11,4474.557729,7.825264e-06,1.526280,4087.726570,8.693271e+11,8.252253e+11 
6551,3062761.451133,10558.841595,1.368872e+24,9.739306,1.826865e+11,4474.958490,7.823887e-06,1.526222,4088.403737,8.694544e+11,8.253514e+11 
6552,3062265.378312,10559.461072,1.368255e+24,9.738068,1.827375e+11,4475.359185,7.822510e-06,1.526165,4089.080633,8.695818e+11,8.254775e+11 
6553,3061769.305491,10560.080452,1.367638e+24,9.736830,1.827885e+11,4475.759815,7.821133e-06,1.526107,4089.757259,8.697091e+11,8.256036e+11 
6554,3061273.232670,10560.699736,1.367021e+24,9.735591,1.828395e+11,4476.160380,7.819758e-06,1.526049,4090.433615,8.698364e+11,8.257296e+11 
6555,3060777.159849,10561.318922,1.366404e+24,9.734353,1.828905e+11,4476.560879,7.818382e-06,1.525992,4091.109701,8.699637e+11,8.258556e+11 
6556,3060281.087028,10561.938012,1.365787e+24,9.733114,1.829415e+11,4476.961313,7.817007e-06,1.525934,4091.785517,8.700910e+11,8.259817e+11 
6557,3059785.014207,10562.557006,1.365171e+24,9.731875,1.829925e+11,4477.361681,7.815633e-06,1.525877,4092.461064,8.702182e+11,8.261077e+11 
6558,3059288.941386,10563.175902,1.364554e+24,9.730636,1.830435e+11,4477.761984,7.814260e-06,1.525819,4093.136341,8.703455e+11,8.262337e+11 
6559,3058792.868565,10563.794702,1.363938e+24,9.729397,1.830945e+11,4478.162222,7.812886e-06,1.525761,4093.811349,8.704727e+11,8.263597e+11 
6560,3058296.795744,10564.413404,1.363322e+24,9.728157,1.831455e+11,4478.562395,7.811514e-06,1.525704,4094.486088,8.706000e+11,8.264857e+11 
6561,3057800.722923,10565.032010,1.362706e+24,9.726918,1.831964e+11,4478.962502,7.810142e-06,1.525646,4095.160559,8.707272e+11,8.266116e+11 
6562,3057304.650102,10565.650520,1.362090e+24,9.725678,1.832474e+11,4479.362543,7.808770e-06,1.525589,4095.834761,8.708544e+11,8.267376e+11 
6563,3056808.577281,10566.268932,1.361475e+24,9.724439,1.832984e+11,4479.762520,7.807399e-06,1.525531,4096.508694,8.709816e+11,8.268635e+11 
6564,3056312.504460,10566.887248,1.360859e+24,9.723199,1.833494e+11,4480.162431,7.806029e-06,1.525474,4097.182360,8.711088e+11,8.269894e+11 
6565,3055816.431639,10567.505467,1.360244e+24,9.721959,1.834003e+11,4480.562276,7.804659e-06,1.525416,4097.855757,8.712359e+11,8.271154e+11 
6566,3055320.358818,10568.123590,1.359629e+24,9.720718,1.834513e+11,4480.962057,7.803290e-06,1.525359,4098.528887,8.713631e+11,8.272413e+11 
6567,3054824.285997,10568.741615,1.359014e+24,9.719478,1.835023e+11,4481.361771,7.801921e-06,1.525301,4099.201749,8.714902e+11,8.273672e+11 
6568,3054328.213176,10569.359544,1.358399e+24,9.718237,1.835532e+11,4481.761421,7.800552e-06,1.525244,4099.874344,8.716173e+11,8.274930e+11 
6569,3053832.140355,10569.977376,1.357785e+24,9.716997,1.836042e+11,4482.161005,7.799185e-06,1.525187,4100.546672,8.717445e+11,8.276189e+11 
6570,3053336.067534,10570.595111,1.357170e+24,9.715756,1.836551e+11,4482.560524,7.797817e-06,1.525129,4101.218733,8.718716e+11,8.277448e+11 
6571,3052839.994713,10571.212750,1.356556e+24,9.714515,1.837061e+11,4482.959978,7.796451e-06,1.525072,4101.890527,8.719987e+11,8.278706e+11 
6572,3052343.921892,10571.830291,1.355942e+24,9.713274,1.837570e+11,4483.359366,7.795084e-06,1.525014,4102.562055,8.721257e+11,8.279965e+11 
6573,3051847.849071,10572.447736,1.355328e+24,9.712033,1.838079e+11,4483.758689,7.793719e-06,1.524957,4103.233316,8.722528e+11,8.281223e+11 
6574,3051351.776250,10573.065085,1.354714e+24,9.710791,1.838589e+11,4484.157946,7.792354e-06,1.524900,4103.904311,8.723799e+11,8.282481e+11 
6575,3050855.703429,10573.682336,1.354101e+24,9.709550,1.839098e+11,4484.557138,7.790989e-06,1.524842,4104.575041,8.725069e+11,8.283739e+11 
6576,3050359.630608,10574.299491,1.353487e+24,9.708308,1.839607e+11,4484.956265,7.789625e-06,1.524785,4105.245504,8.726339e+11,8.284997e+11 
6577,3049863.557787,10574.916549,1.352874e+24,9.707066,1.840117e+11,4485.355326,7.788261e-06,1.524728,4105.915702,8.727609e+11,8.286255e+11 
6578,3049367.484966,10575.533511,1.352261e+24,9.705824,1.840626e+11,4485.754323,7.786898e-06,1.524671,4106.585635,8.728879e+11,8.287512e+11 
6579,3048871.412145,10576.150375,1.351648e+24,9.704582,1.841135e+11,4486.153253,7.785536e-06,1.524613,4107.255302,8.730149e+11,8.288770e+11 
6580,3048375.339324,10576.767143,1.351035e+24,9.703340,1.841644e+11,4486.552119,7.784174e-06,1.524556,4107.924705,8.731419e+11,8.290027e+11 
6581,3047879.266503,10577.383814,1.350423e+24,9.702097,1.842153e+11,4486.950919,7.782813e-06,1.524499,4108.593843,8.732689e+11,8.291284e+11 
6582,3047383.193682,10578.000389,1.349810e+24,9.700855,1.842662e+11,4487.349654,7.781452e-06,1.524442,4109.262716,8.733958e+11,8.292541e+11 
6583,3046887.120862,10578.616867,1.349198e+24,9.699612,1.843171e+11,4487.748323,7.780092e-06,1.524384,4109.931325,8.735228e+11,8.293798e+11 
6584,3046391.048041,10579.233248,1.348586e+24,9.698369,1.843680e+11,4488.146928,7.778732e-06,1.524327,4110.599670,8.736497e+11,8.295055e+11 
6585,3045894.975220,10579.849532,1.347974e+24,9.697126,1.844189e+11,4488.545466,7.777372e-06,1.524270,4111.267751,8.737766e+11,8.296312e+11 
6586,3045398.902399,10580.465720,1.347362e+24,9.695883,1.844698e+11,4488.943940,7.776014e-06,1.524213,4111.935568,8.739035e+11,8.297569e+11 
6587,3044902.829578,10581.081810,1.346750e+24,9.694640,1.845207e+11,4489.342348,7.774655e-06,1.524156,4112.603121,8.740304e+11,8.298825e+11 
6588,3044406.756757,10581.697805,1.346139e+24,9.693396,1.845716e+11,4489.740691,7.773298e-06,1.524099,4113.270411,8.741573e+11,8.300082e+11 
6589,3043910.683936,10582.313702,1.345528e+24,9.692153,1.846225e+11,4490.138969,7.771941e-06,1.524041,4113.937438,8.742842e+11,8.301338e+11 
6590,3043414.611115,10582.929503,1.344917e+24,9.690909,1.846734e+11,4490.537181,7.770584e-06,1.523984,4114.604202,8.744110e+11,8.302594e+11 
6591,3042918.538294,10583.545207,1.344306e+24,9.689665,1.847242e+11,4490.935328,7.769228e-06,1.523927,4115.270703,8.745378e+11,8.303850e+11 
6592,3042422.465473,10584.160814,1.343695e+24,9.688421,1.847751e+11,4491.333409,7.767872e-06,1.523870,4115.936942,8.746647e+11,8.305106e+11 
6593,3041926.392652,10584.776325,1.343084e+24,9.687177,1.848260e+11,4491.731426,7.766517e-06,1.523813,4116.602918,8.747915e+11,8.306362e+11 
6594,3041430.319831,10585.391739,1.342474e+24,9.685932,1.848768e+11,4492.129377,7.765163e-06,1.523756,4117.268632,8.749183e+11,8.307618e+11 
6595,3040934.247010,10586.007056,1.341863e+24,9.684688,1.849277e+11,4492.527263,7.763809e-06,1.523699,4117.934084,8.750451e+11,8.308873e+11 
6596,3040438.174189,10586.622277,1.341253e+24,9.683443,1.849785e+11,4492.925083,7.762455e-06,1.523642,4118.599274,8.751718e+11,8.310129e+11 
6597,3039942.101368,10587.237401,1.340643e+24,9.682198,1.850294e+11,4493.322838,7.761102e-06,1.523585,4119.264203,8.752986e+11,8.311384e+11 
6598,3039446.028547,10587.852428,1.340033e+24,9.680953,1.850802e+11,4493.720528,7.759750e-06,1.523528,4119.928870,8.754254e+11,8.312639e+11 
6599,3038949.955726,10588.467359,1.339424e+24,9.679708,1.851311e+11,4494.118152,7.758398e-06,1.523471,4120.593276,8.755521e+11,8.313894e+11 
6600,3038453.882905,10589.082192,1.338814e+24,9.678463,1.851819e+11,4494.515712,7.757047e-06,1.523414,4121.257421,8.756788e+11,8.315149e+11 
6601,3037957.810084,10589.696930,1.338205e+24,9.677218,1.852328e+11,4494.913205,7.755696e-06,1.523357,4121.921305,8.758055e+11,8.316404e+11 
6602,3037461.737263,10590.311570,1.337596e+24,9.675972,1.852836e+11,4495.310634,7.754346e-06,1.523300,4122.584928,8.759322e+11,8.317659e+11 
6603,3036965.664442,10590.926114,1.336987e+24,9.674727,1.853344e+11,4495.707997,7.752996e-06,1.523243,4123.248291,8.760589e+11,8.318914e+11 
6604,3036469.591621,10591.540561,1.336378e+24,9.673481,1.853853e+11,4496.105295,7.751647e-06,1.523186,4123.911393,8.761856e+11,8.320168e+11 
6605,3035973.518800,10592.154912,1.335769e+24,9.672235,1.854361e+11,4496.502528,7.750298e-06,1.523129,4124.574236,8.763123e+11,8.321422e+11 
6606,3035477.445979,10592.769165,1.335161e+24,9.670989,1.854869e+11,4496.899696,7.748950e-06,1.523072,4125.236818,8.764389e+11,8.322677e+11 
6607,3034981.373158,10593.383322,1.334552e+24,9.669743,1.855377e+11,4497.296798,7.747602e-06,1.523016,4125.899141,8.765655e+11,8.323931e+11 
6608,3034485.300337,10593.997383,1.333944e+24,9.668496,1.855885e+11,4497.693835,7.746255e-06,1.522959,4126.561205,8.766922e+11,8.325185e+11 
6609,3033989.227516,10594.611347,1.333336e+24,9.667250,1.856394e+11,4498.090806,7.744908e-06,1.522902,4127.223009,8.768188e+11,8.326439e+11 
6610,3033493.154695,10595.225214,1.332728e+24,9.666003,1.856902e+11,4498.487712,7.743562e-06,1.522845,4127.884553,8.769454e+11,8.327692e+11 
6611,3032997.081874,10595.838984,1.332120e+24,9.664756,1.857410e+11,4498.884553,7.742217e-06,1.522788,4128.545839,8.770720e+11,8.328946e+11 
6612,3032501.009053,10596.452658,1.331513e+24,9.663509,1.857918e+11,4499.281329,7.740872e-06,1.522731,4129.206866,8.771985e+11,8.330200e+11 
6613,3032004.936232,10597.066235,1.330905e+24,9.662262,1.858426e+11,4499.678040,7.739527e-06,1.522675,4129.867635,8.773251e+11,8.331453e+11 
6614,3031508.863411,10597.679716,1.330298e+24,9.661015,1.858934e+11,4500.074685,7.738183e-06,1.522618,4130.528145,8.774516e+11,8.332706e+11 
6615,3031012.790590,10598.293100,1.329691e+24,9.659767,1.859441e+11,4500.471265,7.736840e-06,1.522561,4131.188397,8.775782e+11,8.333959e+11 
6616,3030516.717769,10598.906387,1.329084e+24,9.658520,1.859949e+11,4500.867779,7.735497e-06,1.522504,4131.848391,8.777047e+11,8.335212e+11 
6617,3030020.644948,10599.519578,1.328478e+24,9.657272,1.860457e+11,4501.264229,7.734154e-06,1.522448,4132.508127,8.778312e+11,8.336465e+11 
6618,3029524.572127,10600.132672,1.327871e+24,9.656024,1.860965e+11,4501.660613,7.732812e-06,1.522391,4133.167606,8.779577e+11,8.337718e+11 
6619,3029028.499306,10600.745669,1.327265e+24,9.654776,1.861473e+11,4502.056932,7.731471e-06,1.522334,4133.826827,8.780842e+11,8.338971e+11 
6620,3028532.426485,10601.358570,1.326658e+24,9.653528,1.861980e+11,4502.453185,7.730130e-06,1.522278,4134.485791,8.782106e+11,8.340223e+11 
6621,3028036.353664,10601.971374,1.326052e+24,9.652280,1.862488e+11,4502.849373,7.728790e-06,1.522221,4135.144497,8.783371e+11,8.341476e+11 
6622,3027540.280843,10602.584081,1.325446e+24,9.651031,1.862996e+11,4503.245496,7.727450e-06,1.522164,4135.802947,8.784635e+11,8.342728e+11 
6623,3027044.208022,10603.196692,1.324841e+24,9.649783,1.863503e+11,4503.641554,7.726111e-06,1.522108,4136.461140,8.785900e+11,8.343980e+11 
6624,3026548.135201,10603.809206,1.324235e+24,9.648534,1.864011e+11,4504.037547,7.724772e-06,1.522051,4137.119077,8.787164e+11,8.345232e+11 
6625,3026052.062380,10604.421623,1.323630e+24,9.647285,1.864518e+11,4504.433474,7.723433e-06,1.521994,4137.776757,8.788428e+11,8.346484e+11 
6626,3025555.989559,10605.033944,1.323024e+24,9.646036,1.865026e+11,4504.829336,7.722096e-06,1.521938,4138.434181,8.789692e+11,8.347736e+11 
6627,3025059.916738,10605.646168,1.322419e+24,9.644787,1.865533e+11,4505.225133,7.720759e-06,1.521881,4139.091350,8.790956e+11,8.348988e+11 
6628,3024563.843917,10606.258296,1.321814e+24,9.643538,1.866041e+11,4505.620864,7.719422e-06,1.521825,4139.748262,8.792219e+11,8.350239e+11 
6629,3024067.771096,10606.870327,1.321210e+24,9.642288,1.866548e+11,4506.016530,7.718086e-06,1.521768,4140.404919,8.793483e+11,8.351491e+11 
6630,3023571.698275,10607.482261,1.320605e+24,9.641039,1.867055e+11,4506.412131,7.716750e-06,1.521712,4141.061320,8.794746e+11,8.352742e+11 
6631,3023075.625454,10608.094099,1.320001e+24,9.639789,1.867563e+11,4506.807667,7.715415e-06,1.521655,4141.717466,8.796010e+11,8.353993e+11 
6632,3022579.552633,10608.705840,1.319396e+24,9.638539,1.868070e+11,4507.203137,7.714080e-06,1.521599,4142.373358,8.797273e+11,8.355244e+11 
6633,3022083.479812,10609.317485,1.318792e+24,9.637289,1.868577e+11,4507.598543,7.712746e-06,1.521542,4143.028994,8.798536e+11,8.356495e+11 
6634,3021587.406991,10609.929033,1.318188e+24,9.636039,1.869084e+11,4507.993883,7.711412e-06,1.521486,4143.684376,8.799799e+11,8.357746e+11 
6635,3021091.334170,10610.540484,1.317585e+24,9.634788,1.869591e+11,4508.389157,7.710079e-06,1.521429,4144.339503,8.801062e+11,8.358997e+11 
6636,3020595.261349,10611.151839,1.316981e+24,9.633538,1.870099e+11,4508.784367,7.708747e-06,1.521373,4144.994376,8.802324e+11,8.360247e+11 
6637,3020099.188528,10611.763097,1.316377e+24,9.632287,1.870606e+11,4509.179511,7.707415e-06,1.521316,4145.648994,8.803587e+11,8.361498e+11 
6638,3019603.115707,10612.374258,1.315774e+24,9.631037,1.871113e+11,4509.574590,7.706083e-06,1.521260,4146.303359,8.804849e+11,8.362748e+11 
6639,3019107.042886,10612.985323,1.315171e+24,9.629786,1.871620e+11,4509.969604,7.704752e-06,1.521203,4146.957470,8.806111e+11,8.363998e+11 
6640,3018610.970065,10613.596291,1.314568e+24,9.628535,1.872127e+11,4510.364552,7.703422e-06,1.521147,4147.611328,8.807374e+11,8.365248e+11 
6641,3018114.897244,10614.207163,1.313965e+24,9.627283,1.872634e+11,4510.759436,7.702092e-06,1.521091,4148.264932,8.808636e+11,8.366498e+11 
6642,3017618.824423,10614.817938,1.313363e+24,9.626032,1.873140e+11,4511.154254,7.700762e-06,1.521034,4148.918282,8.809898e+11,8.367748e+11 
6643,3017122.751602,10615.428617,1.312760e+24,9.624781,1.873647e+11,4511.549006,7.699433e-06,1.520978,4149.571380,8.811159e+11,8.368998e+11 
6644,3016626.678781,10616.039199,1.312158e+24,9.623529,1.874154e+11,4511.943694,7.698105e-06,1.520922,4150.224225,8.812421e+11,8.370247e+11 
6645,3016130.605960,10616.649684,1.311556e+24,9.622277,1.874661e+11,4512.338316,7.696777e-06,1.520865,4150.876817,8.813682e+11,8.371497e+11 
6646,3015634.533139,10617.260073,1.310954e+24,9.621025,1.875168e+11,4512.732873,7.695450e-06,1.520809,4151.529157,8.814944e+11,8.372746e+11 
6647,3015138.460318,10617.870365,1.310352e+24,9.619773,1.875674e+11,4513.127365,7.694123e-06,1.520753,4152.181245,8.816205e+11,8.373996e+11 
6648,3014642.387497,10618.480560,1.309750e+24,9.618521,1.876181e+11,4513.521792,7.692796e-06,1.520696,4152.833080,8.817466e+11,8.375245e+11 
6649,3014146.314676,10619.090659,1.309149e+24,9.617269,1.876688e+11,4513.916154,7.691471e-06,1.520640,4153.484664,8.818727e+11,8.376494e+11 
6650,3013650.241855,10619.700662,1.308547e+24,9.616016,1.877194e+11,4514.310450,7.690145e-06,1.520584,4154.135995,8.819988e+11,8.377743e+11 
6651,3013154.169034,10620.310568,1.307946e+24,9.614763,1.877701e+11,4514.704681,7.688820e-06,1.520528,4154.787075,8.821249e+11,8.378991e+11 
6652,3012658.096213,10620.920377,1.307345e+24,9.613511,1.878207e+11,4515.098847,7.687496e-06,1.520471,4155.437904,8.822509e+11,8.380240e+11 
6653,3012162.023392,10621.530090,1.306744e+24,9.612258,1.878714e+11,4515.492947,7.686172e-06,1.520415,4156.088481,8.823770e+11,8.381488e+11 
6654,3011665.950571,10622.139706,1.306144e+24,9.611005,1.879220e+11,4515.886982,7.684849e-06,1.520359,4156.738808,8.825030e+11,8.382737e+11 
6655,3011169.877750,10622.749225,1.305543e+24,9.609751,1.879727e+11,4516.280953,7.683526e-06,1.520303,4157.388883,8.826290e+11,8.383985e+11 
6656,3010673.804929,10623.358648,1.304943e+24,9.608498,1.880233e+11,4516.674858,7.682204e-06,1.520247,4158.038708,8.827550e+11,8.385233e+11 
6657,3010177.732108,10623.967975,1.304343e+24,9.607244,1.880740e+11,4517.068697,7.680882e-06,1.520191,4158.688282,8.828810e+11,8.386481e+11 
6658,3009681.659287,10624.577205,1.303743e+24,9.605991,1.881246e+11,4517.462472,7.679561e-06,1.520134,4159.337606,8.830070e+11,8.387729e+11 
6659,3009185.586466,10625.186338,1.303143e+24,9.604737,1.881752e+11,4517.856181,7.678240e-06,1.520078,4159.986680,8.831330e+11,8.388977e+11 
6660,3008689.513645,10625.795375,1.302543e+24,9.603483,1.882258e+11,4518.249825,7.676920e-06,1.520022,4160.635504,8.832589e+11,8.390224e+11 
6661,3008193.440825,10626.404315,1.301944e+24,9.602229,1.882765e+11,4518.643404,7.675600e-06,1.519966,4161.284078,8.833849e+11,8.391472e+11 
6662,3007697.368004,10627.013158,1.301344e+24,9.600975,1.883271e+11,4519.036918,7.674281e-06,1.519910,4161.932402,8.835108e+11,8.392719e+11 
6663,3007201.295183,10627.621905,1.300745e+24,9.599720,1.883777e+11,4519.430366,7.672963e-06,1.519854,4162.580477,8.836367e+11,8.393967e+11 
6664,3006705.222362,10628.230556,1.300146e+24,9.598466,1.884283e+11,4519.823749,7.671644e-06,1.519798,4163.228302,8.837626e+11,8.395214e+11 
6665,3006209.149541,10628.839110,1.299547e+24,9.597211,1.884789e+11,4520.217068,7.670327e-06,1.519742,4163.875879,8.838885e+11,8.396461e+11 
6666,3005713.076720,10629.447567,1.298948e+24,9.595956,1.885295e+11,4520.610320,7.669010e-06,1.519686,4164.523206,8.840144e+11,8.397708e+11 
6667,3005217.003899,10630.055928,1.298350e+24,9.594701,1.885801e+11,4521.003508,7.667693e-06,1.519630,4165.170285,8.841403e+11,8.398954e+11 
6668,3004720.931078,10630.664193,1.297751e+24,9.593446,1.886307e+11,4521.396631,7.666377e-06,1.519574,4165.817115,8.842661e+11,8.400201e+11 
6669,3004224.858257,10631.272360,1.297153e+24,9.592191,1.886813e+11,4521.789688,7.665061e-06,1.519518,4166.463697,8.843920e+11,8.401448e+11 
6670,3003728.785436,10631.880432,1.296555e+24,9.590935,1.887319e+11,4522.182680,7.663746e-06,1.519462,4167.110031,8.845178e+11,8.402694e+11 
6671,3003232.712615,10632.488406,1.295957e+24,9.589680,1.887824e+11,4522.575607,7.662432e-06,1.519406,4167.756116,8.846436e+11,8.403940e+11 
6672,3002736.639794,10633.096284,1.295360e+24,9.588424,1.888330e+11,4522.968469,7.661118e-06,1.519350,4168.401954,8.847694e+11,8.405186e+11 
