a1,a2,a3,b1,b2,b3
-0.148611,0.514898,-0.615111,4.701674,-16.377420,19.350701
-0.147186,0.518853,-0.619673,4.653551,-16.512507,19.505696
-0.147833,0.515403,-0.616363,4.675634,-16.397141,19.394908
-0.148489,0.512473,-0.613657,4.697838,-16.293649,19.299923
-0.148079,0.518678,-0.619678,4.683279,-16.501982,19.503124
-0.147655,0.515058,-0.616768,4.669320,-16.382778,19.407272
-0.149168,0.513353,-0.613022,4.721195,-16.325338,19.278874
-0.148382,0.519003,-0.619056,4.693699,-16.516315,19.484874
-0.148274,0.517361,-0.618704,4.689944,-16.455080,19.468305
-0.147549,0.522145,-0.622241,4.665420,-16.620848,19.591146
-0.148568,0.515873,-0.617004,4.700077,-16.409226,19.414547
-0.149014,0.519467,-0.619440,4.714899,-16.530864,19.497306
-0.148595,0.519204,-0.619827,4.700543,-16.518839,19.507877
-0.148397,0.518454,-0.619359,4.694119,-16.494307,19.492602
-0.147825,0.518072,-0.620123,4.674532,-16.477572,19.515532
-0.148354,0.516198,-0.616674,4.693226,-16.423198,19.404849
-0.148571,0.519836,-0.619514,4.700204,-16.543807,19.499489
-0.147969,0.518275,-0.619057,4.680081,-16.493394,19.485521
-0.147502,0.518268,-0.620465,4.663743,-16.487215,19.529343
-0.147892,0.514273,-0.615352,4.677906,-16.354859,19.357027
-0.148795,0.518140,-0.617975,4.708108,-16.487767,19.447659
-0.148016,0.521392,-0.621285,4.681698,-16.597058,19.559317
-0.147647,0.517980,-0.619477,4.668857,-16.479947,19.497641
-0.148399,0.518500,-0.618982,4.694077,-16.498449,19.481903
-0.147948,0.518148,-0.618813,4.679966,-16.485366,19.473252
-0.148458,0.517129,-0.617103,4.696886,-16.452533,19.417281
-0.146845,0.518895,-0.621103,4.641317,-16.512796,19.554458
-0.148787,0.511043,-0.610807,4.708770,-16.253146,19.208634
-0.148302,0.517525,-0.617901,4.691946,-16.462948,19.441830
-0.148336,0.515449,-0.615513,4.692361,-16.397543,19.365536
-0.148820,0.513716,-0.613590,4.709425,-16.337468,19.298679
-0.148142,0.515364,-0.616471,4.685790,-16.392885,19.396622
-0.148786,0.512517,-0.612758,4.707673,-16.297192,19.271073
-0.147303,0.518599,-0.619424,4.657523,-16.503788,19.497240
-0.147891,0.518523,-0.619083,4.677267,-16.501117,19.486158
-0.148966,0.512421,-0.613040,4.714109,-16.291305,19.278510
-0.147920,0.522021,-0.623109,4.677837,-16.611439,19.616246
-0.147920,0.515153,-0.616455,4.678345,-16.386506,19.396891
-0.148675,0.515269,-0.615197,4.704297,-16.390483,19.353334
-0.148220,0.520719,-0.621441,4.687620,-16.572613,19.565013
-0.148537,0.516629,-0.617985,4.698737,-16.429838,19.443896
-0.147774,0.519083,-0.620018,4.673055,-16.518391,19.517003
-0.148476,0.516525,-0.617584,4.696997,-16.431069,19.433843
-0.148535,0.517759,-0.618323,4.698885,-16.473294,19.459253
-0.148093,0.514979,-0.617076,4.683744,-16.376955,19.415318
-0.148943,0.516554,-0.616556,4.712979,-16.432939,19.399334
-0.148022,0.517998,-0.619741,4.681257,-16.476012,19.503303
-0.148762,0.513453,-0.613711,4.707247,-16.330120,19.304542
-0.149004,0.518117,-0.617459,4.714981,-16.486812,19.430398
-0.147847,0.517139,-0.618477,4.675689,-16.453781,19.465538
-0.147422,0.518020,-0.620239,4.661039,-16.480630,19.523160
-0.147519,0.514446,-0.616556,4.664903,-16.359614,19.397691
-0.148655,0.519472,-0.619473,4.703359,-16.531039,19.496907
-0.147544,0.522735,-0.623717,4.665555,-16.639238,19.639237
-0.147192,0.518182,-0.620522,4.653113,-16.483423,19.531110
-0.147907,0.519181,-0.620275,4.677170,-16.521476,19.525721
-0.148718,0.518321,-0.618698,4.705613,-16.489272,19.468415
-0.148167,0.518103,-0.617946,4.687308,-16.484704,19.444662
-0.147220,0.517908,-0.619454,4.653867,-16.481377,19.500232
-0.148548,0.514015,-0.614341,4.699994,-16.349283,19.325625
-0.148128,0.519533,-0.620207,4.685601,-16.531249,19.520760
-0.148448,0.517313,-0.617213,4.695854,-16.458066,19.421036
-0.148791,0.516550,-0.617377,4.707842,-16.428184,19.423491
-0.148968,0.510976,-0.611582,4.714321,-16.244934,19.230893
-0.148304,0.513646,-0.614380,4.691082,-16.336509,19.327269
-0.147697,0.518608,-0.619598,4.670830,-16.502573,19.501905
-0.147507,0.518621,-0.619553,4.664286,-16.506677,19.504038
-0.147978,0.514051,-0.615480,4.680361,-16.346494,19.361479
-0.149092,0.520731,-0.619939,4.718293,-16.570509,19.509998
-0.146932,0.515968,-0.619079,4.644297,-16.411165,19.484034
-0.148818,0.512977,-0.612824,4.709438,-16.313381,19.272952
-0.148424,0.519977,-0.620719,4.695136,-16.546682,19.539195
-0.148553,0.517268,-0.618651,4.699158,-16.450634,19.465970
-0.148200,0.517983,-0.618418,4.687540,-16.482347,19.463712
-0.148099,0.513209,-0.614653,4.684397,-16.320691,19.336009
-0.148683,0.517163,-0.617736,4.704041,-16.452990,19.439014
-0.148338,0.516008,-0.617372,4.692164,-16.412655,19.425884
-0.149335,0.515268,-0.614780,4.726409,-16.390530,19.339875
-0.148445,0.517627,-0.618814,4.695574,-16.465130,19.473067
-0.149026,0.513059,-0.612673,4.716460,-16.318436,19.270464
-0.148632,0.520797,-0.620469,4.702357,-16.576624,19.531719
-0.147307,0.515198,-0.617483,4.657342,-16.387376,19.431611
-0.147954,0.515694,-0.617318,4.679378,-16.402493,19.424230
-0.147575,0.515230,-0.617180,4.666469,-16.386969,19.419909
-0.148527,0.517348,-0.617696,4.698695,-16.460742,19.438794
-0.147305,0.522509,-0.623559,4.657653,-16.633164,19.634687
-0.147584,0.517336,-0.619694,4.666342,-16.454336,19.502646
-0.147521,0.519295,-0.620463,4.664053,-16.526299,19.532820
-0.148681,0.516812,-0.617332,4.704261,-16.440263,19.424210
-0.147864,0.520493,-0.619949,4.677042,-16.566666,19.513021
-0.147239,0.517957,-0.619465,4.654578,-16.483052,19.500598
-0.148396,0.515240,-0.615720,4.694698,-16.390451,19.372352
-0.148460,0.517585,-0.618009,4.696844,-16.467016,19.447711
-0.148106,0.518401,-0.618429,4.684452,-16.495388,19.462383
-0.148357,0.518273,-0.619394,4.691792,-16.485660,19.492859
-0.148931,0.512913,-0.613927,4.712765,-16.307708,19.308302
-0.148173,0.512779,-0.614096,4.686515,-16.304701,19.315937
-0.147503,0.519346,-0.620427,4.664108,-16.527735,19.530175
-0.147979,0.518266,-0.618901,4.680488,-16.491221,19.478717
-0.148228,0.515370,-0.616089,4.688822,-16.391883,19.382554
-0.148577,0.517262,-0.617588,4.700784,-16.455031,19.432148
-0.147555,0.518631,-0.620139,4.665736,-16.502938,19.520552
-0.148455,0.517284,-0.617274,4.696909,-16.457304,19.422361
-0.148318,0.511812,-0.613560,4.691800,-16.274907,19.300490
-0.148608,0.516587,-0.617808,4.701165,-16.428536,19.437934
-0.147843,0.514833,-0.616554,4.674969,-16.374888,19.400947
-0.148908,0.510744,-0.611094,4.712084,-16.239033,19.216300
-0.147904,0.517954,-0.619156,4.677195,-16.480667,19.488440
-0.149006,0.515748,-0.616966,4.714881,-16.401330,19.410100
-0.149781,0.514867,-0.614020,4.741347,-16.375539,19.312915
-0.147773,0.520493,-0.622501,4.672426,-16.560406,19.597032
-0.148495,0.512745,-0.613862,4.698133,-16.303683,19.307983
-0.148268,0.521581,-0.621291,4.690123,-16.603491,19.559425
-0.147165,0.510493,-0.614429,4.652114,-16.226256,19.327710
-0.147896,0.515198,-0.616978,4.677270,-16.385302,19.412438
-0.147562,0.517642,-0.619527,4.665905,-16.467737,19.498993
-0.148907,0.516695,-0.616351,4.711409,-16.444609,19.397953
-0.147827,0.521042,-0.621712,4.675404,-16.583044,19.571846
-0.147795,0.517819,-0.619520,4.673774,-16.472026,19.497292
-0.147230,0.520030,-0.621309,4.653908,-16.551546,19.562029
-0.148220,0.517246,-0.618744,4.688280,-16.452931,19.470742
-0.147673,0.520915,-0.621270,4.670217,-16.580843,19.558439
-0.148182,0.517161,-0.617315,4.686873,-16.454230,19.425375
-0.148292,0.514175,-0.615393,4.690767,-16.354467,19.362215
-0.148439,0.517772,-0.618170,4.696279,-16.473293,19.452946
-0.148359,0.520579,-0.619308,4.692907,-16.567288,19.490681
-0.148259,0.516228,-0.617675,4.688982,-16.419952,19.437034
-0.148577,0.514815,-0.615535,4.700522,-16.373161,19.363954
-0.148623,0.514047,-0.614660,4.701781,-16.347278,19.334611
-0.147331,0.518504,-0.619875,4.658116,-16.499966,19.512600
-0.148968,0.518850,-0.617834,4.714197,-16.511298,19.442079
-0.147587,0.516298,-0.617412,4.667086,-16.423903,19.427765
-0.148932,0.515473,-0.616113,4.713310,-16.393277,19.380723
-0.146590,0.520446,-0.622993,4.632850,-16.564459,19.617602
-0.148165,0.519491,-0.619502,4.686774,-16.531253,19.497375
-0.148104,0.517565,-0.619595,4.684045,-16.465413,19.501638
-0.148348,0.517523,-0.618733,4.692515,-16.461113,19.469722
-0.147787,0.515771,-0.617205,4.673158,-16.407104,19.423059
-0.148279,0.517227,-0.617276,4.690323,-16.456623,19.424216
-0.147888,0.518567,-0.620186,4.676463,-16.499126,19.521721
-0.148929,0.519332,-0.619714,4.712334,-16.522532,19.502559
-0.149129,0.515371,-0.615116,4.719182,-16.393166,19.350655
-0.147756,0.521182,-0.622715,4.672258,-16.584646,19.604329
-0.148824,0.513291,-0.614397,4.709148,-16.320041,19.324606
-0.148120,0.524414,-0.623646,4.685242,-16.699378,19.638729
-0.147799,0.514058,-0.616285,4.673892,-16.347611,19.390313
-0.147355,0.517074,-0.619830,4.658681,-16.446104,19.507181
-0.147658,0.516444,-0.618492,4.668947,-16.427337,19.464317
-0.148486,0.514586,-0.614819,4.697511,-16.369142,19.342512
-0.147834,0.519758,-0.620558,4.675354,-16.539064,19.532567
-0.147347,0.517198,-0.619276,4.658489,-16.450887,19.488915
-0.147641,0.521003,-0.621658,4.668236,-16.583524,19.572469
-0.148641,0.518440,-0.619284,4.702835,-16.493501,19.488743
-0.147783,0.520557,-0.620928,4.674061,-16.568054,19.546059
-0.148182,0.517836,-0.617725,4.686881,-16.476884,19.438789
-0.148431,0.514518,-0.615433,4.695906,-16.365219,19.361889
-0.148587,0.518039,-0.617568,4.701328,-16.483501,19.432991
-0.148329,0.520362,-0.619371,4.691939,-16.559836,19.492800
-0.147969,0.520887,-0.621979,4.679341,-16.576973,19.581683
-0.148764,0.514688,-0.614594,4.707213,-16.369039,19.331637
-0.148502,0.513764,-0.614653,4.697660,-16.337823,19.334652
-0.147582,0.516804,-0.618544,4.666019,-16.440969,19.467419
-0.148987,0.520307,-0.619023,4.714773,-16.560075,19.481917
-0.147632,0.517026,-0.617697,4.669092,-16.449236,19.436972
-0.148167,0.518193,-0.618951,4.686921,-16.486908,19.478338
-0.147489,0.519075,-0.620807,4.663555,-16.516530,19.542175
-0.148715,0.520525,-0.619101,4.705530,-16.569587,19.485870
-0.147947,0.518873,-0.620454,4.678810,-16.510751,19.531265
-0.148057,0.516478,-0.618416,4.682586,-16.422955,19.457373
-0.147407,0.517981,-0.619731,4.660056,-16.481107,19.508019
-0.148555,0.516589,-0.617329,4.698813,-16.430793,19.424231
-0.148343,0.516008,-0.616705,4.692249,-16.412643,19.403315
-0.147692,0.518641,-0.620706,4.670235,-16.501076,19.538492
-0.149722,0.516915,-0.615253,4.739538,-16.446371,19.355338
-0.147617,0.521664,-0.622919,4.667557,-16.603369,19.613086
-0.148959,0.513651,-0.614496,4.713482,-16.332712,19.328111
-0.148186,0.522609,-0.622419,4.687729,-16.638455,19.597159
-0.147816,0.511508,-0.614082,4.674263,-16.262285,19.317224
-0.147899,0.521036,-0.621325,4.677454,-16.583894,19.559593
-0.147248,0.518960,-0.620967,4.654580,-16.513226,19.549394
-0.148126,0.518174,-0.619021,4.684841,-16.487108,19.482547
-0.147783,0.520377,-0.620868,4.673054,-16.560926,19.544554
-0.147230,0.518395,-0.619966,4.654136,-16.491134,19.512645
-0.147426,0.522646,-0.623258,4.660675,-16.639571,19.627325
-0.148968,0.518598,-0.618852,4.714243,-16.500326,19.474971
-0.148400,0.518379,-0.618241,4.694953,-16.494978,19.455577
-0.148052,0.517370,-0.617699,4.682175,-16.461593,19.438769
-0.148540,0.513529,-0.613945,4.699549,-16.334553,19.313748
-0.148568,0.517189,-0.617007,4.700548,-16.454168,19.413745
-0.148193,0.518834,-0.618438,4.687289,-16.509650,19.462940
-0.148294,0.520842,-0.621925,4.690359,-16.576408,19.580496
-0.149058,0.515921,-0.614565,4.717175,-16.412580,19.331530
-0.148810,0.513965,-0.614284,4.708128,-16.344725,19.321979
-0.147275,0.518006,-0.619958,4.655792,-16.483156,19.516136
-0.148483,0.518095,-0.618313,4.697601,-16.483644,19.457297
-0.146789,0.516296,-0.618610,4.639963,-16.424004,19.468332
-0.147456,0.513417,-0.615754,4.662357,-16.324616,19.371119
-0.147366,0.518289,-0.620316,4.659138,-16.489833,19.525790
-0.148247,0.520553,-0.620114,4.689340,-16.568987,19.519668
-0.147792,0.517263,-0.620134,4.673348,-16.454992,19.520085
-0.148014,0.516036,-0.617634,4.681183,-16.411295,19.433229
-0.147647,0.514921,-0.617557,4.668129,-16.376882,19.434952
-0.148075,0.520709,-0.620620,4.683084,-16.572400,19.536305
-0.148719,0.513055,-0.613699,4.705107,-16.312162,19.300969
-0.147504,0.515818,-0.618685,4.663830,-16.405794,19.470383
-0.148611,0.516098,-0.616327,4.701316,-16.417631,19.392160
-0.148089,0.520282,-0.621685,4.683313,-16.555094,19.570705
-0.148381,0.513344,-0.614668,4.693716,-16.318853,19.331663
-0.148371,0.520529,-0.619698,4.694122,-16.569764,19.506133
-0.147825,0.514222,-0.615971,4.674705,-16.354330,19.380623
-0.147636,0.518701,-0.619812,4.668379,-16.506918,19.510402
-0.147676,0.517859,-0.619364,4.669345,-16.475993,19.494619
-0.148083,0.517722,-0.618297,4.683350,-16.476604,19.461682
-0.148041,0.518210,-0.618816,4.681717,-16.488953,19.476374
-0.147410,0.519187,-0.620255,4.660533,-16.520050,19.523533
-0.147196,0.522896,-0.624239,4.652783,-16.648844,19.661387
-0.148694,0.516787,-0.616935,4.704583,-16.439911,19.410977
-0.148064,0.518552,-0.619034,4.683419,-16.500143,19.482332
-0.147890,0.517176,-0.617712,4.676716,-16.454797,19.439085
-0.148597,0.514188,-0.614265,4.700960,-16.356846,19.325050
-0.148580,0.518442,-0.617949,4.701005,-16.496858,19.445736
-0.148014,0.518203,-0.618522,4.681047,-16.488790,19.466401
-0.148302,0.519667,-0.620779,4.690732,-16.536043,19.541073
-0.148735,0.517398,-0.616367,4.705993,-16.462375,19.392792
-0.148522,0.516110,-0.615988,4.698810,-16.419333,19.380412
-0.147705,0.517816,-0.619517,4.670455,-16.474765,19.499569
-0.148320,0.518282,-0.618232,4.692396,-16.491311,19.454989
-0.146600,0.519748,-0.621810,4.633364,-16.538941,19.575413
-0.147425,0.512791,-0.614724,4.661822,-16.303805,19.335905
-0.147297,0.516680,-0.618380,4.656534,-16.436784,19.461766
-0.147653,0.524334,-0.623601,4.669324,-16.697821,19.638340
-0.147920,0.517238,-0.620050,4.677997,-16.452569,19.515702
-0.148047,0.514670,-0.617766,4.681979,-16.361558,19.436049
-0.147879,0.513262,-0.615396,4.676517,-16.321990,19.361740
-0.147756,0.520785,-0.620992,4.672057,-16.575494,19.549687
-0.148010,0.515815,-0.617650,4.681081,-16.405780,19.434944
-0.147579,0.513466,-0.617019,4.666066,-16.323783,19.412678
-0.148439,0.516983,-0.617338,4.695468,-16.447270,19.426094
-0.148338,0.516785,-0.618541,4.692348,-16.436198,19.463353
-0.148814,0.515287,-0.615383,4.708701,-16.387182,19.356947
-0.147782,0.519259,-0.620119,4.674145,-16.526766,19.520740
-0.147731,0.515210,-0.616981,4.671577,-16.387098,19.413975
-0.147711,0.515846,-0.616629,4.670862,-16.411491,19.403668
-0.147504,0.518338,-0.620024,4.662944,-16.492866,19.518173
-0.148178,0.518277,-0.618333,4.686768,-16.493386,19.460960
-0.148760,0.517361,-0.617673,4.706532,-16.458517,19.435634
-0.148024,0.515509,-0.616295,4.681141,-16.396043,19.390291
-0.147358,0.522947,-0.623935,4.658578,-16.651463,19.651112
-0.149069,0.517957,-0.617219,4.717317,-16.480332,19.420921
-0.147552,0.518351,-0.619349,4.666286,-16.493636,19.492906
-0.148161,0.518977,-0.619169,4.685291,-16.513697,19.487577
-0.148719,0.513617,-0.613212,4.705426,-16.337400,19.288780
-0.148173,0.519518,-0.619380,4.687085,-16.533661,19.494930
-0.148413,0.521874,-0.621207,4.694663,-16.613086,19.556634
-0.148062,0.520709,-0.621004,4.682666,-16.574070,19.550637
-0.148289,0.518196,-0.617924,4.690329,-16.488842,19.446094
-0.148929,0.515010,-0.614597,4.712489,-16.381297,19.332880
-0.147682,0.518823,-0.620475,4.669640,-16.509970,19.532949
-0.148136,0.518199,-0.619026,4.685474,-16.487836,19.482326
-0.147365,0.519159,-0.619792,4.659332,-16.521669,19.508996
-0.148489,0.515883,-0.615808,4.697914,-16.408802,19.372240
-0.147111,0.514191,-0.616302,4.650331,-16.352822,19.391535
-0.148635,0.519341,-0.618103,4.702656,-16.528958,19.451804
-0.148141,0.516868,-0.618426,4.685485,-16.441072,19.461169
-0.147708,0.516921,-0.618462,4.670818,-16.441451,19.461295
-0.148073,0.514417,-0.615806,4.683259,-16.361364,19.375375
-0.147876,0.518950,-0.619666,4.676263,-16.512901,19.504434
-0.148057,0.516522,-0.618435,4.682602,-16.430207,19.461724
-0.147704,0.515253,-0.617919,4.670358,-16.385537,19.443836
-0.147949,0.517233,-0.618432,4.678505,-16.453423,19.462362
-0.148760,0.513842,-0.616614,4.706862,-16.332542,19.395060
-0.148583,0.515490,-0.615558,4.700387,-16.393648,19.363337
-0.147050,0.518396,-0.620251,4.649389,-16.496710,19.524801
-0.147814,0.513978,-0.616088,4.674552,-16.345437,19.383532
-0.147904,0.515952,-0.616263,4.677457,-16.415440,19.391675
-0.147461,0.517323,-0.619146,4.661999,-16.457327,19.486933
-0.148193,0.517555,-0.617667,4.687282,-16.469515,19.438807
-0.148564,0.518108,-0.618658,4.699708,-16.483200,19.468895
-0.148029,0.517162,-0.617547,4.681570,-16.454804,19.434120
-0.148065,0.521355,-0.621924,4.682777,-16.596269,19.581939
-0.148820,0.519518,-0.618733,4.708606,-16.534352,19.473367
-0.148367,0.519657,-0.619916,4.693526,-16.536012,19.510978
-0.148112,0.518301,-0.618777,4.683749,-16.490399,19.474133
-0.148981,0.514342,-0.613842,4.714653,-16.362089,19.309632
-0.148045,0.518418,-0.618728,4.682651,-16.497407,19.473824
-0.148680,0.521800,-0.621430,4.703426,-16.608876,19.563172
-0.148114,0.522085,-0.622211,4.684492,-16.622511,19.592688
-0.148231,0.519240,-0.618994,4.688362,-16.523081,19.481482
-0.149022,0.514659,-0.614125,4.716270,-16.370256,19.317186
-0.147622,0.518706,-0.620192,4.667612,-16.508233,19.525370
-0.147871,0.516389,-0.618199,4.676264,-16.424702,19.453504
-0.147300,0.517373,-0.618876,4.656679,-16.458970,19.476737
-0.148237,0.515808,-0.616442,4.689245,-16.405235,19.393159
-0.147851,0.517479,-0.617785,4.675898,-16.462693,19.439632
-0.148859,0.520129,-0.618623,4.710411,-16.552887,19.467151
-0.148394,0.518459,-0.619474,4.694034,-16.494369,19.496273
-0.147607,0.516570,-0.618408,4.667358,-16.429337,19.459440
-0.148145,0.514853,-0.616256,4.685842,-16.375355,19.389812
-0.147698,0.519447,-0.620740,4.669849,-16.529267,19.541127
-0.147783,0.515149,-0.617744,4.673377,-16.382808,19.437768
-0.147624,0.515169,-0.617828,4.668085,-16.383812,19.441112
-0.147892,0.517597,-0.618741,4.676992,-16.466526,19.472733
-0.148553,0.518446,-0.618488,4.700114,-16.494660,19.462257
-0.148531,0.516254,-0.616168,4.698732,-16.422082,19.385769
-0.147799,0.518986,-0.619906,4.674154,-16.515032,19.512312
-0.147973,0.514767,-0.616851,4.679831,-16.369106,19.407091
-0.147493,0.512923,-0.614121,4.663316,-16.314805,19.321363
-0.147245,0.518662,-0.620749,4.654297,-16.503669,19.542550
-0.147832,0.516977,-0.617766,4.675128,-16.449414,19.441877
-0.148669,0.516023,-0.616967,4.703335,-16.411060,19.410439
-0.147655,0.516869,-0.617915,4.669049,-16.444947,19.446459
-0.147941,0.523987,-0.624079,4.678573,-16.688063,19.657000
-0.148229,0.519510,-0.619545,4.688437,-16.532647,19.500229
-0.148363,0.519711,-0.619974,4.693378,-16.537845,19.512949
-0.147833,0.515917,-0.616793,4.674443,-16.412319,19.408811
-0.149114,0.514698,-0.614471,4.718811,-16.372582,19.330230
-0.148138,0.521867,-0.621343,4.685841,-16.612829,19.560856
-0.148590,0.521983,-0.621802,4.700373,-16.614835,19.575538
-0.148073,0.522521,-0.622614,4.683004,-16.638105,19.607113
-0.148092,0.519368,-0.618970,4.683499,-16.525024,19.478581
-0.148064,0.517239,-0.617817,4.683264,-16.455562,19.441180
-0.147616,0.519987,-0.620799,4.667801,-16.551602,19.545113
-0.147906,0.516617,-0.618359,4.677221,-16.432174,19.458945
-0.147579,0.519458,-0.620208,4.666486,-16.530625,19.522179
-0.148275,0.516559,-0.616736,4.690709,-16.430471,19.402704
-0.147872,0.518266,-0.618680,4.676581,-16.490468,19.470897
-0.148285,0.519531,-0.619602,4.690668,-16.532180,19.500874
-0.149207,0.519575,-0.618755,4.722106,-16.534077,19.471986
-0.147183,0.517404,-0.619537,4.652884,-16.456560,19.497014
-0.148027,0.512170,-0.614157,4.682070,-16.284920,19.319172
-0.147522,0.520637,-0.622167,4.663828,-16.568072,19.588525
-0.147889,0.516095,-0.617868,4.676987,-16.415840,19.442588
-0.147583,0.515622,-0.618352,4.666582,-16.400356,19.459995
-0.147601,0.518429,-0.619616,4.667149,-16.495445,19.502877
-0.148550,0.516656,-0.616775,4.700032,-16.434468,19.405011
-0.148535,0.516869,-0.617880,4.698821,-16.440392,19.442018
-0.147450,0.518751,-0.620063,4.662678,-16.507490,19.517493
-0.148813,0.517959,-0.618413,4.708238,-16.477845,19.459902
-0.147777,0.514897,-0.615854,4.673015,-16.378032,19.376866
-0.147913,0.515988,-0.617283,4.677361,-16.416490,19.427256
-0.148381,0.517228,-0.617304,4.694169,-16.458111,19.425792
