# MCMC samples from stellar flare frequency analysis
# Based on Davenport et al. 2019 (ApJ 871, 241) Equation (3)
# Model: log10(rate) = (a1*log_age + a2*mass + a3) * log_energy + (b1*log_age + b2*mass + b3)
# Columns: a1 a2 a3 b1 b2 b3
# Number of samples: 25600
# Parameter roles:
#   a1, a2, a3: Control energy slope (power-law index)
#   b1, b2, b3: Control normalization (intercept)
# 
-0.148189	0.520622	-0.620298	4.687063	-16.570174	19.525476
-0.148602	0.517637	-0.617843	4.701252	-16.468407	19.441459
-0.148932	0.519408	-0.619167	4.712792	-16.527453	19.485540
-0.147803	0.516951	-0.619625	4.673628	-16.442619	19.501081
-0.148519	0.516034	-0.617876	4.697496	-16.409332	19.441129
-0.148780	0.517288	-0.618149	4.707287	-16.454852	19.451046
-0.148327	0.517666	-0.617554	4.692008	-16.470224	19.432035
-0.148131	0.516459	-0.619007	4.685086	-16.422446	19.476934
-0.147428	0.516556	-0.618011	4.661223	-16.432285	19.448428
-0.148345	0.515441	-0.615807	4.692823	-16.396771	19.375038
-0.147807	0.515563	-0.616776	4.674255	-16.399275	19.406652
-0.148391	0.519339	-0.618659	4.695008	-16.526977	19.468792
-0.149383	0.518049	-0.617365	4.727864	-16.480660	19.423695
-0.148635	0.514104	-0.615101	4.702213	-16.348947	19.349546
-0.148626	0.514196	-0.614994	4.702166	-16.351521	19.344951
-0.147466	0.518193	-0.619584	4.662493	-16.487618	19.501553
-0.148514	0.519671	-0.620169	4.697875	-16.534150	19.518686
-0.147898	0.516359	-0.617923	4.677251	-16.424089	19.444552
-0.148391	0.515376	-0.615792	4.693809	-16.395997	19.376336
-0.147265	0.516166	-0.618465	4.656004	-16.418054	19.462593
-0.149154	0.516695	-0.616260	4.720588	-16.438693	19.388949
-0.147549	0.517499	-0.618342	4.665340	-16.463039	19.458213
-0.147682	0.515070	-0.617411	4.669360	-16.379336	19.427315
-0.148304	0.517792	-0.617740	4.690613	-16.476676	19.441655
-0.147462	0.520091	-0.620746	4.662958	-16.553855	19.541669
-0.147898	0.519675	-0.620507	4.677322	-16.536628	19.531354
-0.147245	0.518916	-0.620336	4.655076	-16.512388	19.527253
-0.149064	0.517693	-0.617579	4.716914	-16.466586	19.429740
-0.147784	0.513822	-0.615396	4.673481	-16.337972	19.358395
-0.147656	0.521280	-0.621716	4.668272	-16.596342	19.577890
-0.149430	0.517369	-0.617684	4.728857	-16.457156	19.435908
-0.147753	0.518943	-0.620884	4.672224	-16.511500	19.544912
-0.148873	0.518327	-0.617316	4.710941	-16.490805	19.422214
